Date,Open,High,Low,Close,Adj Close,Volume
2008-03-26,19.879999,19.879999,19.360001,19.360001,18.061180,49500
2008-03-27,19.549999,19.620001,17.809999,17.809999,16.615166,47200
2008-03-28,18.850000,19.100000,17.900000,17.990000,16.783091,13800
2008-03-31,17.950001,18.700001,17.740000,17.799999,16.605837,25800
2008-04-01,18.230000,19.660000,18.230000,19.620001,18.303738,29600
2008-04-02,19.440001,20.420000,19.440001,20.299999,18.938118,36400
2008-04-03,20.160000,20.500000,20.030001,20.180000,18.826168,22100
2008-04-04,20.010000,20.650000,20.010000,20.340000,18.975433,14700
2008-04-07,20.200001,20.840000,20.200001,20.500000,19.124701,24300
2008-04-08,20.480000,20.780001,20.480000,20.500000,19.124701,23400
2008-04-09,20.469999,20.558001,20.200001,20.200001,18.844828,14000
2008-04-10,20.080000,20.340000,19.639999,20.320000,18.956778,21300
2008-04-11,20.320000,20.350000,19.920000,20.010000,18.667574,25200
2008-04-14,20.350000,20.350000,19.500000,19.500000,18.191788,12200
2008-04-15,19.750000,19.969999,19.410000,19.730000,18.406357,19900
2008-04-16,19.760000,20.299999,19.760000,20.040001,18.695562,19700
2008-04-17,20.040001,20.830000,19.950001,20.730000,19.339270,13500
2008-04-18,20.940001,21.660000,20.940001,21.139999,19.721764,7400
2008-04-21,20.980000,21.120001,20.799999,21.120001,19.703108,12800
2008-04-22,21.120001,21.139999,20.430000,20.430000,19.059397,9900
2008-04-23,20.430000,20.794001,20.430000,20.620001,19.236650,9500
2008-04-24,20.840000,20.910000,20.590000,20.660000,19.273966,9600
2008-04-25,20.670000,20.860001,20.559999,20.700001,19.311283,12600
2008-04-28,20.950001,21.180000,20.840000,21.160000,19.740421,10500
2008-04-29,21.160000,21.350000,21.049999,21.330000,19.899017,26700
2008-04-30,21.360001,21.440001,21.110001,21.131001,19.713369,23900
2008-05-01,21.290001,21.410000,21.200001,21.340000,19.908346,11300
2008-05-02,21.379999,21.670000,21.180000,21.580000,20.132246,12965
2008-05-05,21.400000,21.570000,21.010099,21.100000,19.684448,14400
2008-05-06,20.900000,21.030001,20.750000,20.850000,19.451220,14500
2008-05-07,20.820000,21.010000,20.820000,21.000000,19.591156,24600
2008-05-08,20.959999,21.000000,20.770000,20.879999,19.479206,40000
2008-05-09,20.990000,21.240000,20.910000,21.010000,19.600485,14300
2008-05-12,21.030001,21.230000,20.879999,20.879999,19.479206,14900
2008-05-13,20.879999,21.049999,20.879999,21.040001,19.628475,7900
2008-05-14,21.040001,21.490000,21.010000,21.309999,19.880360,13700
2008-05-15,21.309999,21.309999,21.080000,21.200001,19.777740,5300
2008-05-16,21.100000,21.309999,21.100000,21.240000,19.815054,4900
2008-05-19,21.180000,21.299999,21.059999,21.200001,19.777740,12686
2008-05-20,21.200001,21.200001,20.959999,21.030001,19.619144,12300
2008-05-21,20.969999,21.100000,20.860001,20.910000,19.507195,16500
2008-05-22,20.920000,20.920000,20.219999,20.420000,19.050066,26242
2008-05-23,20.219999,20.410000,19.559999,19.840000,18.508978,42175
2008-05-27,20.250000,20.250000,19.030001,19.400000,18.098497,25129
2008-05-28,19.410000,19.510000,18.629999,18.900000,17.632040,9715
2008-05-29,18.959999,19.600000,18.889999,19.340000,18.042522,15050
2008-05-30,19.459999,20.240000,19.410101,20.240000,18.882143,6700
2008-06-02,20.110001,20.110001,19.049999,19.250000,17.958559,21440
2008-06-03,19.080000,19.219999,17.900000,18.350000,17.118938,59297
2008-06-04,18.000000,19.010000,17.650000,18.750000,17.492104,44850
2008-06-05,18.879999,19.059999,18.260000,18.590000,17.342836,19350
2008-06-06,18.580000,18.580000,17.889999,18.340000,17.109610,14150
2008-06-09,17.940001,18.129999,17.160000,17.400000,16.232672,42200
2008-06-10,17.350000,17.389999,16.620001,16.760000,15.635610,40000
2008-06-11,16.110001,16.400000,15.960000,15.960000,15.251863,48360
2008-06-12,15.960000,16.420000,15.710000,15.900000,15.194525,38170
2008-06-13,16.040001,17.030001,16.040001,16.740000,15.997255,25350
2008-06-16,17.059999,17.309999,16.653999,16.750000,16.006811,20100
2008-06-17,17.100000,17.430000,16.879999,17.139999,16.379507,25350
2008-06-18,17.209999,17.469999,16.799999,17.309999,16.541964,45816
2008-06-19,17.450001,17.450001,16.900000,17.250000,16.484627,22484
2008-06-20,16.900000,17.020000,16.520000,16.750000,16.006811,11200
2008-06-23,16.780001,16.780001,16.049999,16.740000,15.997255,26667
2008-06-24,16.490000,16.990000,16.230000,16.770000,16.025925,19805
2008-06-25,16.799999,17.469999,16.799999,17.360001,16.589746,12550
2008-06-26,17.290001,17.450001,16.799999,17.000000,16.245720,16200
2008-06-27,16.700001,16.700001,16.320000,16.650000,15.911248,15660
2008-06-30,16.400000,16.900000,16.059999,16.760000,16.016369,52592
2008-07-01,16.309999,16.500000,15.730000,15.820000,15.118074,22830
2008-07-02,15.720000,16.750000,15.720000,16.540001,15.806130,26557
2008-07-03,16.500000,16.680000,16.200001,16.510000,15.777460,10500
2008-07-07,16.440001,16.440001,15.060000,15.850000,15.146745,20362
2008-07-08,15.620000,15.820000,15.600000,15.820000,15.118074,24000
2008-07-09,15.660000,15.800000,15.180000,15.360000,14.678485,13000
2008-07-10,14.000000,14.890000,13.230000,13.550000,12.948794,107025
2008-07-11,13.100000,13.580000,9.560000,13.080000,12.499647,159089
2008-07-14,13.660000,14.000000,11.460000,11.770000,11.247772,56450
2008-07-15,12.000000,12.310000,8.560000,11.465000,10.956305,112521
2008-07-16,11.600000,12.240000,6.370000,12.090000,11.553574,37995
2008-07-17,12.680000,13.960000,12.540000,13.210000,12.623879,39975
2008-07-18,13.300000,13.500000,12.420000,13.250000,12.662105,905765
2008-07-21,13.750000,15.000000,13.750000,14.400000,13.761080,62060
2008-07-22,15.730000,15.730000,14.000000,15.000000,14.334458,43239
2008-07-23,15.010000,16.400000,15.010000,16.049999,15.337870,33685
2008-07-24,16.000000,16.100000,15.130000,15.190000,14.516027,20821
2008-07-25,15.250000,15.360000,13.500000,14.200000,13.569954,36375
2008-07-28,14.110000,14.590000,13.200000,13.200000,12.614323,30596
2008-07-29,13.020000,13.915000,13.020000,13.250000,12.662105,53230
2008-07-30,13.860000,14.380000,13.800000,14.150000,13.522172,53800
2008-07-31,13.980000,14.250000,13.920000,14.239900,13.608083,25525
2008-08-01,14.400000,15.150000,14.000000,15.150000,14.477802,23435
2008-08-04,14.820000,15.000000,14.230000,14.540000,13.894868,11950
2008-08-05,14.700000,15.460000,14.700000,15.460000,14.774048,28300
2008-08-06,15.050000,15.500000,15.050000,15.340000,14.659372,14775
2008-08-07,15.180000,15.300000,14.810000,14.950000,14.286676,32050
2008-08-08,15.000000,15.460000,15.000000,15.340000,14.659372,16300
2008-08-11,15.460000,15.460000,15.240000,15.300000,14.621147,9600
2008-08-12,15.050000,15.300000,14.710000,14.710000,14.057325,10800
2008-08-13,14.690000,14.690000,13.960000,14.400000,13.761080,11600
2008-08-14,14.400000,15.000000,14.400000,14.670000,14.019100,33200
2008-08-15,14.850000,14.850000,14.570000,14.600000,13.952207,8500
2008-08-18,14.550000,14.720000,14.450000,14.500000,13.856643,22494
2008-08-19,14.070000,14.630000,12.500000,12.590000,12.031388,54990
2008-08-20,12.300000,12.900000,12.000000,12.480000,11.926269,28383
2008-08-21,12.480000,12.480000,11.000000,12.070000,11.534460,41535
2008-08-22,12.500000,14.600000,12.500000,14.480000,13.837530,60900
2008-08-25,13.950000,14.250000,13.650000,14.050000,13.426609,45050
2008-08-26,13.950000,14.300000,13.700000,14.150000,13.522172,25400
2008-08-27,14.230000,15.350000,14.230000,14.950000,14.286676,38993
2008-08-28,15.369900,15.980000,15.360000,15.800000,15.098963,98420
2008-08-29,15.630000,15.990000,15.560000,15.990000,15.280532,14755
2008-09-02,16.500000,17.200001,15.730100,15.730100,15.032164,43760
2008-09-03,15.790000,16.490000,15.600000,16.094000,15.379918,16750
2008-09-04,15.640000,16.180000,15.640000,16.100000,15.385653,15010
2008-09-05,15.800000,15.880000,15.440000,15.710000,15.012956,16555
2008-09-08,16.250000,16.250000,12.590000,12.650000,12.088726,100670
2008-09-09,10.690000,11.550000,8.000000,8.980000,8.581562,487405
2008-09-10,8.230000,8.900000,7.400000,8.550000,8.550000,498888
2008-09-11,7.700000,9.750000,5.200000,9.740000,9.740000,571784
2008-09-12,7.300000,11.900000,7.000000,10.500000,10.500000,2565955
2008-09-15,0.890000,0.890000,0.110000,0.230000,0.230000,3058839
2008-09-16,0.220000,0.750000,0.160000,0.270000,0.270000,584800
2008-09-17,0.270000,0.300000,0.060000,0.110000,0.110000,500966
2008-09-18,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-09-19,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-09-22,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-09-23,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-09-24,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-09-25,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-09-26,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-09-29,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-09-30,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-01,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-02,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-03,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-06,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-07,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-08,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-09,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-10,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-13,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-14,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-15,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-16,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-17,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-20,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-21,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-22,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-23,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-24,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-27,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-28,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-29,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-30,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-10-31,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-03,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-04,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-05,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-06,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-07,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-10,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-11,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-12,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-13,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-14,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-17,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-18,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-19,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-20,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-21,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-24,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-25,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-26,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-11-28,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-01,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-02,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-03,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-04,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-05,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-08,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-09,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-10,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-11,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-12,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-15,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-16,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-17,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-18,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-19,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-22,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-23,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-24,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-26,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-29,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-30,0.110000,0.110000,0.110000,0.110000,0.110000,0
2008-12-31,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-02,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-05,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-06,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-07,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-08,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-09,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-12,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-13,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-14,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-15,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-16,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-20,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-21,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-22,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-23,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-26,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-27,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-28,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-29,0.110000,0.110000,0.110000,0.110000,0.110000,0
2009-01-30,0.110000,0.110000,0.110000,0.110000,0.110000,0
